"Date","Product_Category","Product_Name","Product_Cost","Product_Price","Items_Sold"
"2018-05-18","Art & Crafts","PlayDoh Can",1.99,2.99,341
"2018-05-18","Art & Crafts","PlayDoh Playset",20.99,24.99,18
"2018-05-18","Art & Crafts","PlayDoh Toolkit",3.99,4.99,31
"2018-05-18","Electronics","Colorbuds",6.99,14.99,149
"2018-05-18","Electronics","Gamer Headphones",14.99,20.99,8
"2018-05-18","Electronics","Toy Robot",20.99,25.99,37
"2018-05-18","Games","Classic Dominoes",7.99,9.99,22
"2018-05-18","Games","Deck Of Cards",3.99,6.99,194
"2018-05-18","Games","Glass Marbles",5.99,10.99,44
"2018-05-18","Games","Jenga",2.99,9.99,26
"2018-05-18","Games","Monopoly",13.99,19.99,8
"2018-05-18","Games","Rubik's Cube",17.99,19.99,66
"2018-05-18","Sports & Outdoors","Dart Gun",11.99,15.99,29
"2018-05-18","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,28
"2018-05-18","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,105
"2018-05-18","Sports & Outdoors","Nerf Gun",14.99,19.99,82
"2018-05-18","Sports & Outdoors","Splash Balls",7.99,8.99,105
"2018-05-18","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,27
"2018-05-18","Toys","Action Figure",9.99,15.99,227
"2018-05-18","Toys","Animal Figures",9.99,12.99,106
"2018-05-18","Toys","Dino Egg",9.99,10.99,105
"2018-05-18","Toys","Dinosaur Figures",10.99,14.99,44
"2018-05-18","Toys","Hot Wheels 5-Pack",3.99,5.99,65
"2018-05-18","Toys","Lego Bricks",34.99,39.99,67
"2018-05-18","Toys","Plush Pony",8.99,19.99,46
"2018-05-18","Toys","Teddy Bear",10.99,12.99,13
"2018-05-19","Art & Crafts","Barrel O' Slime",1.99,3.99,282
"2018-05-19","Art & Crafts","Etch A Sketch",10.99,20.99,69
"2018-05-19","Art & Crafts","Kids Makeup Kit",13.99,19.99,27
"2018-05-19","Art & Crafts","Magic Sand",13.99,15.99,357
"2018-05-19","Art & Crafts","PlayDoh Can",1.99,2.99,302
"2018-05-19","Art & Crafts","PlayDoh Playset",20.99,24.99,15
"2018-05-19","Art & Crafts","PlayDoh Toolkit",3.99,4.99,5
"2018-05-19","Electronics","Colorbuds",6.99,14.99,106
"2018-05-19","Electronics","Gamer Headphones",14.99,20.99,49
"2018-05-19","Electronics","Toy Robot",20.99,25.99,12
"2018-05-19","Games","Chutes & Ladders",9.99,12.99,7
"2018-05-19","Games","Deck Of Cards",3.99,6.99,173
"2018-05-19","Games","Glass Marbles",5.99,10.99,60
"2018-05-19","Games","Jenga",2.99,9.99,62
"2018-05-19","Games","Monopoly",13.99,19.99,6
"2018-05-19","Games","Rubik's Cube",17.99,19.99,115
"2018-05-19","Games","Uno Card Game",3.99,7.99,7
"2018-05-19","Sports & Outdoors","Dart Gun",11.99,15.99,151
"2018-05-19","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,20
"2018-05-19","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,129
"2018-05-19","Sports & Outdoors","Nerf Gun",14.99,19.99,94
"2018-05-19","Sports & Outdoors","Splash Balls",7.99,8.99,181
"2018-05-19","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,1
"2018-05-19","Toys","Action Figure",9.99,15.99,185
"2018-05-19","Toys","Animal Figures",9.99,12.99,22
"2018-05-19","Toys","Dino Egg",9.99,10.99,95
"2018-05-19","Toys","Dinosaur Figures",10.99,14.99,37
"2018-05-19","Toys","Hot Wheels 5-Pack",3.99,5.99,149
"2018-05-19","Toys","Lego Bricks",34.99,39.99,100
"2018-05-19","Toys","Mr. Potatohead",4.99,9.99,71
"2018-05-19","Toys","Plush Pony",8.99,19.99,10
"2018-05-19","Toys","Teddy Bear",10.99,12.99,21
"2018-05-20","Art & Crafts","Barrel O' Slime",1.99,3.99,334
"2018-05-20","Art & Crafts","Etch A Sketch",10.99,20.99,55
"2018-05-20","Art & Crafts","Kids Makeup Kit",13.99,19.99,92
"2018-05-20","Art & Crafts","Magic Sand",13.99,15.99,287
"2018-05-20","Art & Crafts","PlayDoh Can",1.99,2.99,295
"2018-05-20","Art & Crafts","PlayDoh Playset",20.99,24.99,11
"2018-05-20","Art & Crafts","PlayDoh Toolkit",3.99,4.99,77
"2018-05-20","Electronics","Colorbuds",6.99,14.99,66
"2018-05-20","Electronics","Gamer Headphones",14.99,20.99,45
"2018-05-20","Electronics","Toy Robot",20.99,25.99,30
"2018-05-20","Games","Chutes & Ladders",9.99,12.99,10
"2018-05-20","Games","Deck Of Cards",3.99,6.99,161
"2018-05-20","Games","Glass Marbles",5.99,10.99,74
"2018-05-20","Games","Jenga",2.99,9.99,8
"2018-05-20","Games","Rubik's Cube",17.99,19.99,68
"2018-05-20","Games","Uno Card Game",3.99,7.99,19
"2018-05-20","Sports & Outdoors","Dart Gun",11.99,15.99,59
"2018-05-20","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,125
"2018-05-20","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,13
"2018-05-20","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,192
"2018-05-20","Sports & Outdoors","Nerf Gun",14.99,19.99,71
"2018-05-20","Sports & Outdoors","Splash Balls",7.99,8.99,232
"2018-05-20","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,23
"2018-05-20","Toys","Action Figure",9.99,15.99,99
"2018-05-20","Toys","Animal Figures",9.99,12.99,103
"2018-05-20","Toys","Dino Egg",9.99,10.99,304
"2018-05-20","Toys","Dinosaur Figures",10.99,14.99,158
"2018-05-20","Toys","Hot Wheels 5-Pack",3.99,5.99,60
"2018-05-20","Toys","Lego Bricks",34.99,39.99,156
"2018-05-20","Toys","Mr. Potatohead",4.99,9.99,42
"2018-05-20","Toys","Plush Pony",8.99,19.99,9
"2018-05-20","Toys","Teddy Bear",10.99,12.99,34
"2018-05-21","Art & Crafts","Barrel O' Slime",1.99,3.99,156
"2018-05-21","Art & Crafts","Etch A Sketch",10.99,20.99,28
"2018-05-21","Art & Crafts","Kids Makeup Kit",13.99,19.99,21
"2018-05-21","Art & Crafts","Magic Sand",13.99,15.99,228
"2018-05-21","Art & Crafts","PlayDoh Can",1.99,2.99,99
"2018-05-21","Art & Crafts","PlayDoh Playset",20.99,24.99,12
"2018-05-21","Art & Crafts","PlayDoh Toolkit",3.99,4.99,31
"2018-05-21","Electronics","Colorbuds",6.99,14.99,75
"2018-05-21","Electronics","Gamer Headphones",14.99,20.99,104
"2018-05-21","Electronics","Toy Robot",20.99,25.99,11
"2018-05-21","Games","Deck Of Cards",3.99,6.99,126
"2018-05-21","Games","Glass Marbles",5.99,10.99,11
"2018-05-21","Games","Monopoly",13.99,19.99,12
"2018-05-21","Games","Rubik's Cube",17.99,19.99,55
"2018-05-21","Games","Uno Card Game",3.99,7.99,6
"2018-05-21","Sports & Outdoors","Dart Gun",11.99,15.99,12
"2018-05-21","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,10
"2018-05-21","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,26
"2018-05-21","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,18
"2018-05-21","Sports & Outdoors","Nerf Gun",14.99,19.99,66
"2018-05-21","Sports & Outdoors","Splash Balls",7.99,8.99,35
"2018-05-21","Toys","Action Figure",9.99,15.99,104
"2018-05-21","Toys","Animal Figures",9.99,12.99,30
"2018-05-21","Toys","Dino Egg",9.99,10.99,70
"2018-05-21","Toys","Dinosaur Figures",10.99,14.99,18
"2018-05-21","Toys","Hot Wheels 5-Pack",3.99,5.99,23
"2018-05-21","Toys","Lego Bricks",34.99,39.99,69
"2018-05-21","Toys","Mr. Potatohead",4.99,9.99,7
"2018-05-21","Toys","Teddy Bear",10.99,12.99,3
"2018-05-22","Art & Crafts","Barrel O' Slime",1.99,3.99,113
"2018-05-22","Art & Crafts","Etch A Sketch",10.99,20.99,86
"2018-05-22","Art & Crafts","Kids Makeup Kit",13.99,19.99,21
"2018-05-22","Art & Crafts","Magic Sand",13.99,15.99,221
"2018-05-22","Art & Crafts","PlayDoh Can",1.99,2.99,139
"2018-05-22","Art & Crafts","PlayDoh Toolkit",3.99,4.99,20
"2018-05-22","Electronics","Colorbuds",6.99,14.99,67
"2018-05-22","Electronics","Gamer Headphones",14.99,20.99,61
"2018-05-22","Games","Classic Dominoes",7.99,9.99,11
"2018-05-22","Games","Deck Of Cards",3.99,6.99,71
"2018-05-22","Games","Glass Marbles",5.99,10.99,32
"2018-05-22","Games","Jenga",2.99,9.99,20
"2018-05-22","Games","Monopoly",13.99,19.99,6
"2018-05-22","Games","Rubik's Cube",17.99,19.99,44
"2018-05-22","Sports & Outdoors","Dart Gun",11.99,15.99,9
"2018-05-22","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,26
"2018-05-22","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,1
"2018-05-22","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,59
"2018-05-22","Sports & Outdoors","Nerf Gun",14.99,19.99,63
"2018-05-22","Sports & Outdoors","Splash Balls",7.99,8.99,62
"2018-05-22","Toys","Action Figure",9.99,15.99,37
"2018-05-22","Toys","Animal Figures",9.99,12.99,82
"2018-05-22","Toys","Dino Egg",9.99,10.99,55
"2018-05-22","Toys","Dinosaur Figures",10.99,14.99,22
"2018-05-22","Toys","Lego Bricks",34.99,39.99,59
"2018-05-22","Toys","Plush Pony",8.99,19.99,7
"2018-05-22","Toys","Teddy Bear",10.99,12.99,28
"2018-05-23","Art & Crafts","Barrel O' Slime",1.99,3.99,182
"2018-05-23","Art & Crafts","Etch A Sketch",10.99,20.99,59
"2018-05-23","Art & Crafts","Kids Makeup Kit",13.99,19.99,40
"2018-05-23","Art & Crafts","Magic Sand",13.99,15.99,153
"2018-05-23","Art & Crafts","PlayDoh Can",1.99,2.99,245
"2018-05-23","Art & Crafts","PlayDoh Toolkit",3.99,4.99,54
"2018-05-23","Electronics","Colorbuds",6.99,14.99,89
"2018-05-23","Electronics","Gamer Headphones",14.99,20.99,43
"2018-05-23","Games","Chutes & Ladders",9.99,12.99,29
"2018-05-23","Games","Deck Of Cards",3.99,6.99,92
"2018-05-23","Games","Glass Marbles",5.99,10.99,18
"2018-05-23","Games","Jenga",2.99,9.99,26
"2018-05-23","Games","Rubik's Cube",17.99,19.99,59
"2018-05-23","Sports & Outdoors","Dart Gun",11.99,15.99,51
"2018-05-23","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,39
"2018-05-23","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,33
"2018-05-23","Sports & Outdoors","Nerf Gun",14.99,19.99,26
"2018-05-23","Sports & Outdoors","Splash Balls",7.99,8.99,161
"2018-05-23","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,62
"2018-05-23","Toys","Action Figure",9.99,15.99,82
"2018-05-23","Toys","Animal Figures",9.99,12.99,41
"2018-05-23","Toys","Dino Egg",9.99,10.99,38
"2018-05-23","Toys","Dinosaur Figures",10.99,14.99,38
"2018-05-23","Toys","Hot Wheels 5-Pack",3.99,5.99,18
"2018-05-23","Toys","Lego Bricks",34.99,39.99,50
"2018-05-23","Toys","Mr. Potatohead",4.99,9.99,26
"2018-05-23","Toys","Plush Pony",8.99,19.99,5
"2018-05-23","Toys","Teddy Bear",10.99,12.99,2
"2018-05-24","Art & Crafts","Barrel O' Slime",1.99,3.99,193
"2018-05-24","Art & Crafts","Etch A Sketch",10.99,20.99,23
"2018-05-24","Art & Crafts","Kids Makeup Kit",13.99,19.99,44
"2018-05-24","Art & Crafts","Magic Sand",13.99,15.99,202
"2018-05-24","Art & Crafts","PlayDoh Can",1.99,2.99,235
"2018-05-24","Art & Crafts","PlayDoh Toolkit",3.99,4.99,13
"2018-05-24","Electronics","Colorbuds",6.99,14.99,58
"2018-05-24","Electronics","Gamer Headphones",14.99,20.99,14
"2018-05-24","Electronics","Toy Robot",20.99,25.99,4
"2018-05-24","Games","Classic Dominoes",7.99,9.99,16
"2018-05-24","Games","Deck Of Cards",3.99,6.99,57
"2018-05-24","Games","Glass Marbles",5.99,10.99,29
"2018-05-24","Games","Jenga",2.99,9.99,22
"2018-05-24","Games","Monopoly",13.99,19.99,12
"2018-05-24","Games","Rubik's Cube",17.99,19.99,29
"2018-05-24","Sports & Outdoors","Dart Gun",11.99,15.99,15
"2018-05-24","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,35
"2018-05-24","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,33
"2018-05-24","Sports & Outdoors","Nerf Gun",14.99,19.99,46
"2018-05-24","Sports & Outdoors","Splash Balls",7.99,8.99,136
"2018-05-24","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,16
"2018-05-24","Toys","Action Figure",9.99,15.99,51
"2018-05-24","Toys","Animal Figures",9.99,12.99,48
"2018-05-24","Toys","Dino Egg",9.99,10.99,122
"2018-05-24","Toys","Dinosaur Figures",10.99,14.99,10
"2018-05-24","Toys","Hot Wheels 5-Pack",3.99,5.99,25
"2018-05-24","Toys","Lego Bricks",34.99,39.99,75
"2018-05-24","Toys","Mr. Potatohead",4.99,9.99,14
"2018-05-24","Toys","Plush Pony",8.99,19.99,2
"2018-05-24","Toys","Teddy Bear",10.99,12.99,30
"2018-05-25","Art & Crafts","Barrel O' Slime",1.99,3.99,361
"2018-05-25","Art & Crafts","Etch A Sketch",10.99,20.99,10
"2018-05-25","Art & Crafts","Kids Makeup Kit",13.99,19.99,23
"2018-05-25","Art & Crafts","Magic Sand",13.99,15.99,318
"2018-05-25","Art & Crafts","PlayDoh Can",1.99,2.99,186
"2018-05-25","Art & Crafts","PlayDoh Playset",20.99,24.99,19
"2018-05-25","Art & Crafts","PlayDoh Toolkit",3.99,4.99,73
"2018-05-25","Electronics","Colorbuds",6.99,14.99,50
"2018-05-25","Electronics","Gamer Headphones",14.99,20.99,48
"2018-05-25","Electronics","Toy Robot",20.99,25.99,37
"2018-05-25","Games","Classic Dominoes",7.99,9.99,15
"2018-05-25","Games","Deck Of Cards",3.99,6.99,90
"2018-05-25","Games","Glass Marbles",5.99,10.99,23
"2018-05-25","Games","Jenga",2.99,9.99,42
"2018-05-25","Games","Rubik's Cube",17.99,19.99,69
"2018-05-25","Games","Uno Card Game",3.99,7.99,8
"2018-05-25","Sports & Outdoors","Dart Gun",11.99,15.99,4
"2018-05-25","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,86
"2018-05-25","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,30
"2018-05-25","Sports & Outdoors","Nerf Gun",14.99,19.99,39
"2018-05-25","Sports & Outdoors","Splash Balls",7.99,8.99,115
"2018-05-25","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,12
"2018-05-25","Toys","Action Figure",9.99,15.99,115
"2018-05-25","Toys","Animal Figures",9.99,12.99,142
"2018-05-25","Toys","Dino Egg",9.99,10.99,165
"2018-05-25","Toys","Dinosaur Figures",10.99,14.99,13
"2018-05-25","Toys","Hot Wheels 5-Pack",3.99,5.99,86
"2018-05-25","Toys","Lego Bricks",34.99,39.99,135
"2018-05-25","Toys","Mr. Potatohead",4.99,9.99,53
"2018-05-25","Toys","Plush Pony",8.99,19.99,22
"2018-05-25","Toys","Teddy Bear",10.99,12.99,17
"2018-05-26","Art & Crafts","Barrel O' Slime",1.99,3.99,323
"2018-05-26","Art & Crafts","Etch A Sketch",10.99,20.99,101
"2018-05-26","Art & Crafts","Kids Makeup Kit",13.99,19.99,97
"2018-05-26","Art & Crafts","Magic Sand",13.99,15.99,354
"2018-05-26","Art & Crafts","PlayDoh Can",1.99,2.99,315
"2018-05-26","Art & Crafts","PlayDoh Playset",20.99,24.99,23
"2018-05-26","Art & Crafts","PlayDoh Toolkit",3.99,4.99,17
"2018-05-26","Electronics","Colorbuds",6.99,14.99,81
"2018-05-26","Electronics","Gamer Headphones",14.99,20.99,19
"2018-05-26","Electronics","Toy Robot",20.99,25.99,8
"2018-05-26","Games","Chutes & Ladders",9.99,12.99,5
"2018-05-26","Games","Deck Of Cards",3.99,6.99,228
"2018-05-26","Games","Glass Marbles",5.99,10.99,69
"2018-05-26","Games","Jenga",2.99,9.99,3
"2018-05-26","Games","Monopoly",13.99,19.99,20
"2018-05-26","Games","Rubik's Cube",17.99,19.99,73
"2018-05-26","Sports & Outdoors","Dart Gun",11.99,15.99,33
"2018-05-26","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,66
"2018-05-26","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,207
"2018-05-26","Sports & Outdoors","Nerf Gun",14.99,19.99,31
"2018-05-26","Sports & Outdoors","Splash Balls",7.99,8.99,105
"2018-05-26","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,4
"2018-05-26","Toys","Action Figure",9.99,15.99,69
"2018-05-26","Toys","Animal Figures",9.99,12.99,64
"2018-05-26","Toys","Dino Egg",9.99,10.99,190
"2018-05-26","Toys","Dinosaur Figures",10.99,14.99,45
"2018-05-26","Toys","Hot Wheels 5-Pack",3.99,5.99,44
"2018-05-26","Toys","Lego Bricks",34.99,39.99,61
"2018-05-26","Toys","Mr. Potatohead",4.99,9.99,48
"2018-05-27","Art & Crafts","Barrel O' Slime",1.99,3.99,292
"2018-05-27","Art & Crafts","Etch A Sketch",10.99,20.99,45
"2018-05-27","Art & Crafts","Kids Makeup Kit",13.99,19.99,72
"2018-05-27","Art & Crafts","Magic Sand",13.99,15.99,287
"2018-05-27","Art & Crafts","PlayDoh Can",1.99,2.99,282
"2018-05-27","Art & Crafts","PlayDoh Playset",20.99,24.99,11
"2018-05-27","Art & Crafts","PlayDoh Toolkit",3.99,4.99,41
"2018-05-27","Electronics","Colorbuds",6.99,14.99,113
"2018-05-27","Electronics","Gamer Headphones",14.99,20.99,30
"2018-05-27","Electronics","Toy Robot",20.99,25.99,34
"2018-05-27","Games","Chutes & Ladders",9.99,12.99,18
"2018-05-27","Games","Deck Of Cards",3.99,6.99,274
"2018-05-27","Games","Glass Marbles",5.99,10.99,91
"2018-05-27","Games","Jenga",2.99,9.99,24
"2018-05-27","Games","Rubik's Cube",17.99,19.99,116
"2018-05-27","Sports & Outdoors","Dart Gun",11.99,15.99,68
"2018-05-27","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,95
"2018-05-27","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,136
"2018-05-27","Sports & Outdoors","Nerf Gun",14.99,19.99,68
"2018-05-27","Sports & Outdoors","Splash Balls",7.99,8.99,78
"2018-05-27","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,14
"2018-05-27","Toys","Action Figure",9.99,15.99,111
"2018-05-27","Toys","Animal Figures",9.99,12.99,173
"2018-05-27","Toys","Dino Egg",9.99,10.99,139
"2018-05-27","Toys","Dinosaur Figures",10.99,14.99,96
"2018-05-27","Toys","Hot Wheels 5-Pack",3.99,5.99,43
"2018-05-27","Toys","Lego Bricks",34.99,39.99,206
"2018-05-27","Toys","Mr. Potatohead",4.99,9.99,55
"2018-05-27","Toys","Plush Pony",8.99,19.99,9
"2018-05-28","Art & Crafts","Barrel O' Slime",1.99,3.99,89
"2018-05-28","Art & Crafts","Etch A Sketch",10.99,20.99,54
"2018-05-28","Art & Crafts","Kids Makeup Kit",13.99,19.99,24
"2018-05-28","Art & Crafts","Magic Sand",13.99,15.99,166
"2018-05-28","Art & Crafts","PlayDoh Can",1.99,2.99,185
"2018-05-28","Art & Crafts","PlayDoh Playset",20.99,24.99,15
"2018-05-28","Art & Crafts","PlayDoh Toolkit",3.99,4.99,52
"2018-05-28","Electronics","Colorbuds",6.99,14.99,95
"2018-05-28","Electronics","Gamer Headphones",14.99,20.99,36
"2018-05-28","Electronics","Toy Robot",20.99,25.99,5
"2018-05-28","Games","Chutes & Ladders",9.99,12.99,4
"2018-05-28","Games","Deck Of Cards",3.99,6.99,93
"2018-05-28","Games","Glass Marbles",5.99,10.99,86
"2018-05-28","Games","Rubik's Cube",17.99,19.99,87
"2018-05-28","Sports & Outdoors","Dart Gun",11.99,15.99,86
"2018-05-28","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,35
"2018-05-28","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,6
"2018-05-28","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,16
"2018-05-28","Sports & Outdoors","Nerf Gun",14.99,19.99,20
"2018-05-28","Sports & Outdoors","Splash Balls",7.99,8.99,37
"2018-05-28","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,9
"2018-05-28","Toys","Action Figure",9.99,15.99,58
"2018-05-28","Toys","Animal Figures",9.99,12.99,22
"2018-05-28","Toys","Dino Egg",9.99,10.99,63
"2018-05-28","Toys","Dinosaur Figures",10.99,14.99,33
"2018-05-28","Toys","Hot Wheels 5-Pack",3.99,5.99,22
"2018-05-28","Toys","Lego Bricks",34.99,39.99,70
"2018-05-28","Toys","Mr. Potatohead",4.99,9.99,20
"2018-05-28","Toys","Plush Pony",8.99,19.99,24
"2018-05-28","Toys","Teddy Bear",10.99,12.99,2
"2018-05-29","Art & Crafts","Barrel O' Slime",1.99,3.99,78
"2018-05-29","Art & Crafts","Etch A Sketch",10.99,20.99,58
"2018-05-29","Art & Crafts","Magic Sand",13.99,15.99,165
"2018-05-29","Art & Crafts","PlayDoh Can",1.99,2.99,169
"2018-05-29","Art & Crafts","PlayDoh Playset",20.99,24.99,50
"2018-05-29","Art & Crafts","PlayDoh Toolkit",3.99,4.99,3
"2018-05-29","Electronics","Colorbuds",6.99,14.99,90
"2018-05-29","Electronics","Gamer Headphones",14.99,20.99,64
"2018-05-29","Electronics","Toy Robot",20.99,25.99,5
"2018-05-29","Games","Chutes & Ladders",9.99,12.99,7
"2018-05-29","Games","Classic Dominoes",7.99,9.99,3
"2018-05-29","Games","Deck Of Cards",3.99,6.99,61
"2018-05-29","Games","Glass Marbles",5.99,10.99,9
"2018-05-29","Games","Jenga",2.99,9.99,15
"2018-05-29","Games","Monopoly",13.99,19.99,10
"2018-05-29","Games","Rubik's Cube",17.99,19.99,80
"2018-05-29","Games","Uno Card Game",3.99,7.99,12
"2018-05-29","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,21
"2018-05-29","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,74
"2018-05-29","Sports & Outdoors","Nerf Gun",14.99,19.99,27
"2018-05-29","Sports & Outdoors","Splash Balls",7.99,8.99,15
"2018-05-29","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,12
"2018-05-29","Toys","Action Figure",9.99,15.99,70
"2018-05-29","Toys","Animal Figures",9.99,12.99,58
"2018-05-29","Toys","Dino Egg",9.99,10.99,89
"2018-05-29","Toys","Dinosaur Figures",10.99,14.99,25
"2018-05-29","Toys","Hot Wheels 5-Pack",3.99,5.99,37
"2018-05-29","Toys","Lego Bricks",34.99,39.99,88
"2018-05-29","Toys","Mr. Potatohead",4.99,9.99,1
"2018-05-30","Art & Crafts","Barrel O' Slime",1.99,3.99,139
"2018-05-30","Art & Crafts","Etch A Sketch",10.99,20.99,6
"2018-05-30","Art & Crafts","Kids Makeup Kit",13.99,19.99,42
"2018-05-30","Art & Crafts","Magic Sand",13.99,15.99,171
"2018-05-30","Art & Crafts","PlayDoh Can",1.99,2.99,167
"2018-05-30","Art & Crafts","PlayDoh Toolkit",3.99,4.99,43
"2018-05-30","Electronics","Colorbuds",6.99,14.99,125
"2018-05-30","Electronics","Gamer Headphones",14.99,20.99,29
"2018-05-30","Games","Deck Of Cards",3.99,6.99,123
"2018-05-30","Games","Glass Marbles",5.99,10.99,46
"2018-05-30","Games","Jenga",2.99,9.99,1
"2018-05-30","Games","Monopoly",13.99,19.99,17
"2018-05-30","Games","Rubik's Cube",17.99,19.99,79
"2018-05-30","Sports & Outdoors","Dart Gun",11.99,15.99,23
"2018-05-30","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,45
"2018-05-30","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,4
"2018-05-30","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,19
"2018-05-30","Sports & Outdoors","Nerf Gun",14.99,19.99,18
"2018-05-30","Sports & Outdoors","Splash Balls",7.99,8.99,22
"2018-05-30","Toys","Action Figure",9.99,15.99,112
"2018-05-30","Toys","Animal Figures",9.99,12.99,75
"2018-05-30","Toys","Dino Egg",9.99,10.99,71
